% 1. Title: Tweets Sentiment Analysis
@RELATION tweetfeatures

@ATTRIBUTE countfirstpersonpronouns NUMERIC
@ATTRIBUTE countsecondpersonpronouns NUMERIC
@ATTRIBUTE countthirdpersonpronouns NUMERIC
@ATTRIBUTE countcoordinatingconjunctions NUMERIC
@ATTRIBUTE countpasttenseverbs NUMERIC
@ATTRIBUTE countfuturetenseverbs NUMERIC
@ATTRIBUTE countcommas NUMERIC
@ATTRIBUTE countcolonssemicolons NUMERIC
@ATTRIBUTE countdashes NUMERIC
@ATTRIBUTE countparentheses NUMERIC
@ATTRIBUTE countellipses NUMERIC
@ATTRIBUTE countcommonnouns NUMERIC
@ATTRIBUTE countpropernouns NUMERIC
@ATTRIBUTE countadverbs NUMERIC
@ATTRIBUTE countwhwords NUMERIC
@ATTRIBUTE countslangacronyms NUMERIC
@ATTRIBUTE countuppercase NUMERIC
@ATTRIBUTE averagelengthsentences NUMERIC
@ATTRIBUTE averagelengthtokens NUMERIC
@ATTRIBUTE numbersentences NUMERIC
@ATTRIBUTE class {0,4}

@DATA
2,1,0,1,0,2,1,0,0,1,0,6,0,0,0,0,1,23.0,4.05,1,4
0,0,0,1,0,0,0,0,1,0,0,3,0,0,0,0,0,4.5,5.83333333333,2,4
0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,1,0,5.0,3.55555555556,2,4
2,1,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,6.5,4.09090909091,2,4
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,5.0,3.8,1,4
1,1,0,1,0,0,1,0,0,0,0,4,0,0,0,0,0,10.0,4.375,1,4
0,2,0,1,1,0,0,0,0,0,0,6,0,1,0,2,0,16.0,3.5625,1,4
0,1,0,0,1,0,1,1,0,0,0,12,3,1,1,0,0,8.0,4.16666666667,3,4
1,0,0,0,1,0,1,0,0,0,1,3,1,1,0,0,0,8.0,3.07692307692,2,4
0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,2,6.0,3.83333333333,1,4
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,6.0,6.16666666667,1,4
2,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,8.0,2.6875,2,4
2,0,1,2,0,0,1,0,0,0,0,6,2,1,0,0,0,21.0,4.4,1,4
0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4.0,6.5,1,4
0,0,0,1,0,0,0,0,0,0,0,5,0,2,0,0,0,11.5,4.09090909091,2,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,3.4,2,4
4,0,0,0,0,0,0,0,0,0,0,10,1,2,0,1,0,28.0,3.28571428571,1,4
5,0,0,2,0,0,0,0,0,0,0,9,1,0,0,0,1,15.5,3.4,2,4
0,0,0,1,0,1,0,0,2,0,0,5,0,0,0,0,0,20.0,4.61111111111,1,4
0,0,1,1,0,0,3,0,0,0,1,8,0,4,0,1,0,24.0,3.4,1,4
1,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,6.0,3.4,1,4
0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,6.0,4.0,2,4
1,1,0,1,0,0,0,0,0,0,0,5,0,1,0,0,0,11.0,3.54545454545,1,4
0,0,0,0,0,1,0,0,0,0,1,5,0,0,0,0,0,5.5,3.4,2,4
0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,4.0,6.25,1,4
0,0,3,0,2,0,1,0,0,0,0,3,0,1,0,0,0,20.0,2.61111111111,1,4
1,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,11.0,3.11111111111,1,4
0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,20.0,3.66666666667,1,4
0,0,1,1,0,0,0,0,0,0,0,5,0,1,0,0,1,8.5,2.57142857143,2,4
1,0,0,1,0,1,0,0,0,0,0,8,2,6,0,1,0,9.33333333333,4.16,3,4
4,1,2,1,1,0,3,0,0,1,0,8,1,0,0,0,0,33.0,2.82142857143,1,4
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.0,5.0,1,4
0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,1,0,5.0,3.8,1,4
0,0,0,0,2,0,0,0,0,0,1,5,0,0,0,0,0,11.0,3.1,1,4
0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,1,4.5,4.125,2,4
0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,7.0,3.63636363636,2,4
1,1,0,0,0,0,1,0,0,0,1,5,1,0,0,2,1,8.0,4.16666666667,2,4
3,1,0,1,0,0,0,0,0,0,0,4,1,0,0,0,0,13.0,4.07692307692,1,4
1,0,0,0,0,0,0,0,1,0,0,7,0,0,0,0,0,15.0,4.07142857143,1,4
2,0,0,1,0,0,2,0,0,0,0,9,0,0,0,1,0,9.5,4.0625,2,4
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3.5,4.16666666667,2,4
0,0,0,0,0,0,0,0,0,0,0,9,2,0,0,0,3,13.0,2.22222222222,1,4
0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,8.0,4.25,1,4
0,1,0,0,0,0,0,0,0,0,0,7,0,2,0,2,0,12.0,3.57142857143,2,4
0,0,1,1,0,0,1,0,0,0,1,7,1,0,0,0,0,11.0,3.2,2,4
1,0,1,0,0,0,0,0,0,0,0,7,1,0,1,0,0,8.0,4.36842105263,3,4
2,1,0,0,0,0,1,0,0,0,0,6,0,0,0,0,0,18.0,4.05882352941,1,4
1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4.5,4.75,2,4
1,0,1,0,0,0,1,0,0,0,0,7,1,0,0,0,1,16.0,2.6,1,4
0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,6.0,3.83333333333,1,4
0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,3,6.0,5.4,1,4
0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,1,1,3.5,5.33333333333,2,4
3,1,0,1,1,0,0,0,0,0,1,10,1,1,0,1,0,8.5,3.1,4,4
1,1,0,0,0,0,0,0,0,0,1,3,0,1,1,0,1,13.0,3.83333333333,1,4
0,0,0,0,0,1,2,0,0,0,0,5,0,1,0,0,0,13.0,4.90909090909,1,4
1,0,2,0,0,0,1,0,1,0,0,6,0,0,1,2,0,17.0,2.4,1,4
0,0,1,0,0,0,0,0,1,0,1,4,0,0,0,0,0,11.0,3.55555555556,1,4
1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,7.0,3.28571428571,1,4
0,0,0,0,0,0,1,0,0,0,0,4,0,1,0,0,1,5.0,5.0,2,4
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,7.0,4.66666666667,1,4
1,0,2,1,0,0,2,0,0,0,0,1,0,1,0,0,0,16.0,2.61538461538,1,4
0,2,1,2,0,0,0,0,0,0,1,5,1,3,0,0,3,14.5,3.38461538462,2,4
1,0,1,1,0,0,2,1,1,0,1,6,1,2,1,0,0,15.5,3.36,2,4
0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,3.0,6.66666666667,1,4
1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10.0,5.375,1,4
3,1,0,1,0,0,0,1,0,0,1,5,0,1,0,0,0,4.5,3.1,6,4
0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.0,3.5,1,4
3,0,0,0,1,0,0,0,0,0,1,5,0,4,0,0,0,13.5,3.76,2,4
1,0,0,1,2,0,2,0,0,0,0,10,1,0,0,0,0,6.25,4.63157894737,4,4
0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,2,0,12.5,3.28,2,4
0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,3.5,5.66666666667,2,4
2,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,12.0,4.09090909091,1,4
0,1,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,12.0,4.27272727273,1,4
0,0,0,0,1,0,0,0,0,0,0,2,1,3,0,0,0,9.0,4.5,1,4
0,1,0,0,1,0,0,0,0,0,0,3,0,1,1,1,0,16.0,3.66666666667,1,4
1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6.0,6.0,1,4
1,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,9.0,2.85714285714,1,4
0,1,1,0,0,0,0,0,0,0,0,4,0,2,0,0,0,6.0,3.4,2,4
0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5.0,3.4,1,4
1,0,0,0,0,0,1,0,0,0,0,2,0,1,1,0,1,12.0,4.2,1,4
0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,9.0,4.66666666667,1,4
4,1,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,20.0,4.52631578947,1,4
1,0,0,0,0,0,0,0,0,0,0,3,0,1,0,1,1,12.0,4.0,1,4
0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3.0,6.0,1,4
1,1,0,0,1,0,0,0,0,0,0,2,0,0,0,1,0,5.5,3.22222222222,2,4
0,0,1,0,1,0,0,0,0,0,3,3,0,0,0,1,0,15.0,3.36363636364,1,4
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.0,3.0,1,4
1,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,5.5,3.5,2,4
0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,3.0,2.0,1,4
0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,10.0,2.7,1,4
2,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0,10.0,3.66666666667,2,4
1,1,0,1,1,0,0,0,2,0,0,6,1,1,0,0,0,21.0,3.31578947368,1,4
0,0,0,1,2,0,0,0,0,0,0,8,1,4,1,0,1,10.5,4.38095238095,2,4
2,0,0,0,1,0,0,0,0,0,0,4,1,1,0,0,0,8.0,3.64285714286,2,4
0,0,0,0,1,0,1,0,1,0,0,2,1,0,0,0,0,10.0,6.2,1,4
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.0,4.75,1,4
2,0,0,0,0,0,2,0,0,0,0,8,1,2,0,0,0,13.5,3.08333333333,2,4
2,1,0,0,0,0,0,0,0,0,0,10,2,1,0,3,1,5.75,2.75,4,4
0,0,1,0,0,0,0,0,0,0,0,3,2,0,0,0,0,3.5,2.14285714286,2,4
3,0,0,0,1,0,0,0,1,0,1,8,0,2,0,0,1,24.0,3.61904761905,1,4
2,0,1,1,0,0,0,0,0,0,0,5,0,1,1,1,1,10.0,2.55,2,4
1,2,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,6.33333333333,4.0,3,4
0,0,0,0,0,1,0,0,0,0,0,5,1,1,0,0,0,22.0,3.57142857143,1,4
1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,9.0,5.55555555556,1,4
0,0,1,0,0,0,0,0,0,0,0,5,2,0,0,0,0,5.0,3.88888888889,2,4
1,0,0,0,0,0,0,0,0,0,0,8,1,1,0,0,1,19.0,3.73684210526,1,4
2,1,0,1,0,0,2,0,0,0,0,4,4,2,0,0,1,11.0,2.94444444444,2,4
1,0,1,0,0,0,0,0,0,0,0,6,1,0,0,0,0,7.0,4.0,2,4
0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,4.0,3.0,1,4
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,3.66666666667,1,4
1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3.0,3.6,2,4
1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,6.0,3.4,1,4
0,1,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,4.5,3.28571428571,2,4
0,0,0,1,0,0,2,0,0,0,0,4,0,0,0,0,0,10.0,5.42857142857,1,4
4,4,0,1,0,0,0,0,0,0,0,4,1,2,0,4,0,9.66666666667,3.40740740741,3,4
1,0,0,0,0,1,1,0,0,0,0,8,0,1,1,0,0,12.0,3.95454545455,2,4
1,0,0,0,0,0,1,0,0,0,0,7,0,1,1,0,0,20.0,3.42105263158,1,4
1,1,0,1,1,0,0,0,0,0,0,3,2,0,0,0,0,12.0,4.33333333333,1,4
1,1,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,5.66666666667,2.875,3,4
0,0,0,1,0,0,0,0,0,0,0,4,0,1,0,0,0,12.0,4.25,1,4
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,3.0,3.0,1,4
0,0,0,0,0,0,0,0,0,0,0,4,1,1,0,0,0,5.0,6.2,1,4
1,2,0,0,1,0,0,0,0,0,0,5,2,0,0,0,0,7.0,3.69230769231,2,4
1,1,1,0,0,0,0,0,0,0,0,6,1,0,0,0,0,6.0,3.8125,3,4
1,0,1,0,1,0,1,0,0,0,1,2,0,1,0,0,0,16.0,4.69230769231,1,4
0,0,0,1,0,0,2,0,0,0,0,5,0,1,0,1,0,25.0,3.82608695652,1,4
0,0,0,0,0,0,0,0,0,0,0,7,2,0,0,0,0,6.0,3.18181818182,2,4
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,4.2,1,4
0,0,0,1,0,0,1,0,0,0,0,8,2,0,0,0,1,14.0,4.28,2,4
1,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,13.0,3.69230769231,1,4
1,1,0,0,1,0,0,0,1,0,0,3,0,0,0,0,0,10.0,3.66666666667,1,4
1,1,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,6.0,2.5,1,4
0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,6.0,4.4,1,4
3,2,1,1,0,0,3,0,0,0,0,1,0,1,1,0,4,10.0,3.73333333333,2,4
0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,7.0,3.66666666667,1,4
0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,1,3.0,5.0,2,4
2,2,0,1,1,0,0,0,0,0,0,7,0,2,0,3,0,5.25,2.66666666667,4,4
0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.0,4.2,1,4
0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5.0,4.8,1,4
0,1,0,0,0,0,0,0,0,0,3,2,0,1,0,1,0,9.0,4.14285714286,1,4
1,2,2,0,0,0,0,0,0,0,0,5,0,0,0,0,0,8.0,4.4,2,4
3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,6.0,2.5,1,4
0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,5.5,3.81818181818,2,4
3,1,2,1,0,0,0,0,0,0,1,3,0,1,0,0,0,13.0,3.41666666667,2,4
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.0,2.66666666667,1,4
1,0,0,0,0,0,0,0,1,0,1,12,1,2,0,0,0,5.0,3.17647058824,4,4
1,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,8.5,2.4,2,4
1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,5.0,3.44444444444,2,4
0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,2,7.0,3.71428571429,1,4
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.0,6.0,1,4
2,1,0,1,0,0,2,0,0,0,0,3,0,0,1,0,0,6.33333333333,3.46666666667,3,4
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7.0,3.0,1,4
1,0,0,1,0,0,0,0,0,0,2,9,0,0,0,0,0,13.0,3.875,2,4
1,0,0,1,0,0,1,0,0,0,1,6,0,1,0,0,0,6.0,4.64285714286,3,4
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,4.0,1,4
2,1,3,1,0,0,0,0,2,0,0,4,0,1,1,0,1,10.3333333333,3.66666666667,3,4
0,0,1,0,2,0,0,0,0,0,0,3,0,1,1,0,0,6.5,3.54545454545,2,4
1,0,2,1,0,0,2,0,0,0,0,5,0,0,0,0,1,20.0,4.11111111111,1,4
0,0,1,0,2,0,0,0,0,0,0,4,0,0,0,0,0,4.66666666667,3.5,3,4
1,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,11.0,3.0,1,4
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2.0,9.0,1,4
1,1,1,0,0,1,0,0,0,0,0,5,0,2,2,1,0,6.0,3.0,5,4
0,0,0,0,0,0,0,0,0,0,0,10,2,0,1,1,2,9.0,3.8125,2,4
1,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,3.5,4.16666666667,2,4
0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,3.5,3.66666666667,2,4
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.0,6.0,1,4
0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8.0,3.28571428571,1,4
0,0,0,0,0,0,0,0,2,0,0,4,0,3,0,0,0,13.0,4.18181818182,1,4
1,0,0,0,0,0,0,0,0,0,1,5,0,1,0,0,1,13.0,4.18181818182,1,4
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3.33333333333,3.14285714286,3,4
2,1,0,0,1,0,1,0,2,1,0,4,0,0,0,0,1,13.5,3.31818181818,2,4
0,0,1,0,0,0,0,0,1,0,0,3,1,0,0,0,0,4.5,3.375,2,4
0,0,2,1,1,0,1,0,0,0,2,6,0,0,0,1,0,7.66666666667,3.61904761905,3,4
3,0,0,0,0,0,0,0,1,0,0,4,0,1,0,1,0,7.5,3.30769230769,2,4
1,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,11.0,3.6,2,4
1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,5.0,4.4,1,4
0,0,0,0,0,0,1,0,0,0,0,3,1,1,0,0,1,8.0,3.0,1,4
1,0,1,0,0,0,0,0,0,0,0,8,1,2,0,0,1,14.0,3.69230769231,2,4
1,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,4.0,3.14285714286,2,4
1,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,4.0,3.66666666667,1,4
1,0,0,0,0,0,0,0,2,0,0,6,0,1,0,0,0,14.0,6.0,1,4
2,1,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,3.5,3.08333333333,4,4
1,0,2,0,1,0,1,0,0,0,0,2,0,0,0,0,0,17.0,2.875,1,4
2,1,0,0,0,0,0,2,1,0,0,6,2,0,0,0,0,22.0,4.27777777778,1,4
1,1,1,0,0,0,0,0,0,0,1,6,0,0,2,0,0,9.0,3.41176470588,2,4
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.0,4.66666666667,2,4
1,1,1,2,2,0,0,0,0,0,0,8,0,4,0,0,0,14.0,3.2962962963,2,4
0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,5.0,3.75,1,4
1,0,1,0,0,0,0,0,0,0,0,7,0,1,0,0,0,11.0,4.09090909091,1,4
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.0,5.33333333333,1,4
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,3.8,1,4
1,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,9.5,3.58823529412,2,4
0,0,0,0,0,1,1,0,0,0,0,4,0,1,0,1,0,20.0,3.63157894737,1,4
3,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,9.0,4.125,2,4
0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,4.0,4.375,2,4
2,0,0,2,2,0,0,0,0,0,0,8,0,0,0,0,1,12.5,2.95652173913,2,4
1,1,0,0,0,0,0,0,1,0,1,9,3,1,0,1,1,9.0,3.93333333333,2,4
0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,3.33333333333,4.14285714286,3,4
1,0,2,1,1,0,2,0,1,0,0,5,0,1,0,0,1,27.0,3.79166666667,1,4
0,1,0,0,0,0,0,1,0,0,0,2,0,0,1,0,0,2.66666666667,2.8,3,4
1,4,0,0,0,0,0,0,0,0,0,5,0,1,0,1,1,9.0,3.5625,2,4
0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,7.0,3.71428571429,1,4
1,0,1,0,0,1,0,0,0,0,0,8,2,0,0,0,0,12.0,5.52380952381,2,4
0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,9.0,4.33333333333,1,4
0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,5.0,3.125,2,4
2,0,0,0,1,0,0,0,0,0,0,5,0,2,0,0,0,6.0,3.6875,3,4
0,2,1,1,0,0,0,0,0,0,1,8,0,0,0,0,0,29.0,3.73076923077,1,4
1,2,0,1,1,0,0,0,0,0,0,5,1,1,0,0,0,6.0,3.5,3,4
0,0,0,1,0,0,0,0,0,0,0,8,0,3,0,1,0,20.0,3.65,1,4
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7.0,3.71428571429,1,4
0,0,2,0,0,0,0,0,0,0,0,4,1,0,0,0,1,7.0,4.16666666667,2,4
1,0,0,1,0,0,0,0,0,0,0,8,1,2,0,0,0,9.5,3.73684210526,2,4
0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,1,3.0,4.0,1,4
0,0,0,1,0,0,0,0,0,0,2,3,0,0,0,0,0,13.0,5.81818181818,1,4
0,0,1,0,0,0,0,0,0,0,1,3,0,2,0,1,0,11.0,3.88888888889,1,4
2,1,0,0,0,1,0,0,1,0,1,8,1,0,0,0,0,10.0,3.05882352941,2,4
2,1,0,0,0,0,1,0,0,0,0,4,1,0,0,0,0,8.5,3.57142857143,2,4
2,2,1,0,0,0,0,0,0,0,0,5,0,1,0,0,0,20.0,3.65,1,4
2,2,0,0,0,0,1,0,0,0,0,7,0,2,0,2,1,9.5,4.29411764706,2,4
0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,8.0,3.5,1,4
0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,8.0,3.28571428571,1,4
1,1,0,1,0,0,0,0,0,0,1,3,0,2,0,0,0,7.5,4.25,2,4
0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5.0,4.0,1,4
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.0,6.0,1,4
0,0,0,1,0,0,1,0,0,0,0,3,0,2,0,1,0,5.0,4.375,2,4
0,0,1,1,0,0,0,0,0,0,1,7,0,3,1,1,0,12.5,3.69565217391,2,4
2,1,1,0,0,0,0,0,0,0,0,4,0,4,1,1,0,8.66666666667,3.5,3,4
3,0,0,1,0,0,0,0,0,0,0,9,2,1,0,0,0,8.33333333333,4.04347826087,3,4
0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,1,0,3.0,4.16666666667,2,4
0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,14.0,5.14285714286,1,4
0,0,0,3,0,0,0,0,0,0,0,12,0,2,0,0,1,6.75,3.31818181818,4,4
0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4.5,2.625,2,4
1,2,0,0,0,0,0,0,0,0,2,6,0,0,1,4,0,5.5,3.0,4,4
0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4.0,6.0,2,4
0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,16.0,3.92857142857,1,4
1,1,0,1,0,0,0,1,0,1,0,6,0,0,0,0,4,7.66666666667,4.11111111111,3,4
0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,6.0,3.4,1,4
1,1,2,1,0,0,1,0,0,0,0,3,0,4,0,0,0,31.0,3.48148148148,1,4
1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,5.0,4.0,1,4
2,0,0,0,1,0,0,0,0,0,0,3,0,2,0,0,0,6.0,2.8,2,4
4,0,0,1,0,0,0,0,0,0,0,5,1,0,0,0,0,11.0,3.3,2,4
0,0,0,0,0,0,0,0,0,1,0,13,2,0,0,0,0,5.0,3.66666666667,4,4
1,0,0,0,0,0,0,0,1,0,0,4,1,1,0,0,0,4.66666666667,3.18181818182,3,4
0,0,0,1,1,0,0,0,0,0,0,2,0,1,0,0,0,8.0,3.875,1,4
0,0,0,0,0,0,0,0,0,0,1,5,1,1,0,0,0,7.0,3.92307692308,2,4
1,0,1,0,2,0,1,0,1,0,0,3,2,1,0,1,1,17.0,2.86666666667,1,4
0,0,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,8.0,3.25,1,4
0,0,1,1,2,0,0,0,2,0,1,11,3,2,0,0,1,31.0,3.92592592593,1,4
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2.5,4.0,2,4
0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3.0,4.33333333333,1,4
1,2,0,0,1,0,2,0,0,0,0,6,0,0,0,0,0,14.0,3.75,1,4
1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,8.0,3.57142857143,1,4
1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,8.0,4.42857142857,1,4
0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,1,0,6.0,3.16666666667,1,4
1,0,0,1,0,0,0,0,0,0,0,3,0,0,1,0,0,6.5,3.18181818182,2,4
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.0,3.66666666667,1,4
1,1,0,0,0,1,1,0,0,0,0,3,1,0,0,0,0,18.0,2.9375,1,4
4,0,2,2,0,1,1,0,0,0,1,4,0,4,0,0,0,15.5,3.55555555556,2,4
0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,10.0,4.11111111111,1,4
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,5.0,3.6,1,4
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.0,4.5,1,4
0,0,0,1,0,0,0,0,1,0,0,7,3,2,0,0,0,11.0,4.05,2,4
0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,12.0,3.91666666667,1,4
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.0,4.25,1,4
1,4,1,0,2,1,1,0,0,0,0,6,1,0,1,4,0,26.0,3.36,1,4
2,0,0,0,1,0,1,0,0,0,0,4,0,0,1,0,0,11.5,3.3,2,4
1,0,0,0,0,0,0,0,0,0,0,3,1,0,0,1,0,4.0,2.28571428571,2,4
0,1,0,0,0,0,1,0,0,0,0,3,1,1,0,0,0,6.0,3.44444444444,2,4
1,3,1,1,0,0,0,0,0,0,0,15,0,1,0,1,0,10.3333333333,3.10344827586,3,4
1,0,0,0,0,0,1,0,0,0,1,1,0,3,0,0,0,10.0,3.0,1,4
1,0,1,0,0,1,1,0,0,0,0,7,0,2,0,0,0,25.0,4.04166666667,1,4
0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,3.0,4.33333333333,1,4
3,0,1,2,2,0,1,0,0,0,0,7,0,2,0,0,0,13.0,3.625,2,4
0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,4.0,3.85714285714,2,4
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2.0,5.0,1,4
0,1,0,1,0,0,2,0,0,0,0,6,0,0,1,0,0,13.5,3.86956521739,2,4
0,0,0,0,0,3,0,0,0,1,0,11,0,0,0,0,0,30.0,3.77777777778,1,4
1,1,0,1,2,0,0,0,0,0,0,6,2,3,0,0,0,5.8,3.79166666667,5,4
1,2,0,0,0,1,0,0,0,0,0,5,1,1,0,0,1,10.0,3.27777777778,2,4
0,0,1,0,0,1,0,0,2,0,0,6,1,0,1,0,1,8.5,4.28571428571,2,4
2,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,8.0,2.14285714286,1,4
